Time,Roll (x),x,Pitch (y),Yaw (z),R,Theta,Phi,Humidity (%),Temperature (C),Pressure (Millibars),Mag X (microteslas),Mag Y (microteslas),Mag Z (microteslas),Earth Distance (km),Sun Distance (km)
18:10:07,0.49,2806,0.14,2.78,6782.4,2.862,-132.542,39.5,30.0,987.1,-24.69,-5.61,25.99,411397,149871142
18:10:08,0.75,2808,0.26,2.96,6782.39,2.963,-132.471,39.6,30.0,987.1,-24.85,-5.66,25.74,411386,149871143
18:10:09,1.02,2810,0.33,-3.13,6782.38,3.014,-132.434,39.5,30.0,987.1,-24.51,-5.28,25.83,411381,149871143
18:10:10,1.29,2812,0.33,-2.94,6782.38,3.065,-132.398,39.8,30.1,987.1,-24.57,-5.21,26.4,411376,149871143
18:10:11,1.55,2814,0.3,-2.76,6782.37,3.115,-132.362,40.1,30.0,987.1,-24.42,-5.56,26.51,411370,149871144
18:10:13,1.78,2816,0.22,-2.6,6782.36,3.1660000000000004,-132.326,40.0,30.1,987.1,-24.71,-5.44,26.34,411365,149871144
18:10:14,1.98,2818,0.12,-2.47,6782.36,3.217,-132.29,39.6,30.0,987.1,-24.42,-5.6,26.42,411360,149871144
18:10:15,2.16,2820,0.0,-2.37,6782.36,3.2680000000000002,-132.254,39.8,30.0,987.1,-24.42,-5.53,26.56,411355,149871145
18:10:16,2.32,2822,-0.13,-2.3,6782.35,3.318,-132.218,39.7,29.9,987.1,-24.41,-5.64,26.41,411350,149871145
18:10:17,2.47,2824,-0.26,-2.24,6782.34,3.3689999999999998,-132.18200000000002,40.1,30.0,987.1,-24.52,-5.8,26.38,411344,149871145
18:10:18,2.62,2826,-0.4,-2.21,6782.33,3.47,-132.11,39.7,30.0,987.1,-24.55,-5.49,26.39,411334,149871146
18:10:19,2.76,2828,-0.53,-2.2,6782.33,3.5210000000000004,-132.07399999999998,39.7,30.0,987.1,-24.2,-5.41,26.39,411329,149871146
18:10:20,2.91,2830,-0.65,-2.22,6782.32,3.571,-132.03799999999998,39.6,30.1,987.1,-24.44,-5.31,25.9,411324,149871147
18:10:21,-2.96,2832,-0.94,-2.36,6782.32,3.622,-132.001,39.5,30.0,987.1,-24.48,-5.56,25.79,411319,149871147
18:10:22,-2.27,2834,-1.12,-2.78,6782.31,3.673,-131.965,39.8,29.9,987.1,-24.38,-5.48,26.16,411314,149871148
18:10:24,-1.43,2836,-1.09,2.89,6782.31,3.7239999999999998,-131.929,39.7,29.9,987.1,-24.36,-5.8,25.84,411309,149871148
18:10:25,-0.86,2838,-0.91,2.55,6782.3,3.7739999999999996,-131.893,39.5,30.0,987.1,-24.17,-5.99,26.09,411304,149871148
18:10:26,-0.51,2840,-0.67,2.44,6782.3,3.825,-131.857,39.8,30.0,987.1,-24.24,-6.12,26.8,411299,149871149
18:10:27,-0.25,2842,-0.44,2.43,6782.3,3.8760000000000003,-131.821,39.7,30.0,987.1,-24.2,-6.25,26.47,411295,149871149
18:10:28,-0.02,2844,-0.21,2.49,6782.28,3.977,-131.749,39.4,29.9,987.1,-24.19,-6.23,26.82,411285,149871168
18:10:29,0.3,2846,-0.02,2.59,6782.28,4.0280000000000005,-131.71200000000002,39.6,30.0,987.1,-24.34,-5.89,27.01,411280,149871168
18:10:30,0.53,2848,0.13,2.73,6782.28,4.078,-131.67600000000002,39.5,30.0,987.1,-24.08,-6.16,26.72,411275,149871169
18:10:31,0.78,2850,0.23,2.91,6782.27,4.129,-131.64,39.9,30.0,987.1,-23.92,-6.48,26.83,411271,149871169
18:10:32,1.05,2852,0.29,3.1,6782.27,4.178999999999999,-131.60399999999998,39.8,30.0,987.1,-24.43,-6.42,27.18,411266,149871170
18:10:34,1.3,2854,0.3,-2.99,6782.26,4.23,-131.56799999999998,39.7,30.0,987.1,-24.33,-6.68,26.5,411261,149871170
18:10:35,1.55,2856,0.26,-2.81,6782.26,4.281000000000001,-131.532,39.8,30.0,987.1,-24.24,-6.73,26.43,411257,149871170
18:10:36,1.77,2858,0.19,-2.65,6782.25,4.331,-131.496,39.4,29.9,987.1,-24.24,-6.68,26.63,411252,149871171
18:10:37,1.97,2860,0.09,-2.52,6782.25,4.382,-131.459,39.7,29.9,987.1,-24.19,-6.39,26.59,411247,149871171
18:10:38,2.15,2862,-0.03,-2.42,6782.24,4.433,-131.423,39.6,30.0,987.1,-23.9,-6.75,26.44,411243,149871172
18:10:39,2.31,2864,-0.16,-2.34,6782.23,4.534,-131.351,39.5,30.1,987.1,-24.03,-6.91,26.7,411234,149871173
18:10:40,2.46,2866,-0.29,-2.29,6782.23,4.585,-131.315,39.9,30.1,987.1,-24.18,-7.28,27.06,411229,149871173
18:10:41,2.6,2868,-0.43,-2.25,6782.22,4.635,-131.278,39.7,30.0,987.1,-24.37,-7.21,26.8,411225,149871174
18:10:42,2.74,2870,-0.56,-2.23,6782.22,4.686,-131.24200000000002,39.8,30.0,987.1,-24.4,-7.11,26.88,411220,149871174
18:10:43,2.89,2872,-0.68,-2.24,6782.22,4.736000000000001,-131.20600000000002,39.6,29.9,987.1,-24.29,-7.15,26.74,411216,149871175
18:10:45,-2.98,2874,-0.96,-2.38,6782.21,4.787,-131.17,39.6,30.0,987.1,-24.12,-7.02,26.51,411211,149871175
18:10:46,-2.29,2876,-1.15,-2.81,6782.21,4.838,-131.134,39.7,30.0,987.1,-24.3,-6.83,26.59,411207,149871176
18:10:47,-1.4,2878,-1.13,2.81,6782.2,4.888,-131.097,39.6,30.0,987.1,-24.13,-6.96,26.7,411203,149871176
18:10:48,-0.82,2880,-0.94,2.46,6782.2,4.939,-131.061,40.0,30.0,987.1,-23.87,-7.07,26.68,411198,149871177
18:10:49,-0.47,2882,-0.69,2.36,6782.19,4.99,-131.025,39.3,29.9,987.1,-24.08,-6.97,26.7,411194,149871177
18:10:50,-0.21,2884,-0.46,2.37,6782.19,5.091,-130.952,40.1,30.1,987.1,-24.18,-7.29,26.71,411186,149871178
18:10:51,0.02,2886,-0.24,2.43,6782.18,5.141,-130.916,39.6,29.9,987.1,-24.12,-7.47,26.7,411182,149871179
18:10:52,0.24,2888,-0.04,2.53,6782.18,5.192,-130.88,39.6,30.0,987.1,-24.11,-7.51,26.44,411177,149871179
18:10:53,0.48,2890,0.12,2.67,6782.17,5.242999999999999,-130.844,39.2,30.0,987.1,-24.13,-7.41,27.02,411173,149871180
18:10:54,0.73,2892,0.23,2.84,6782.17,5.292999999999999,-130.80700000000002,39.6,30.0,987.1,-24.17,-7.44,27.16,411169,149871181
18:10:56,1.08,2894,0.29,3.03,6782.16,5.343999999999999,-130.77100000000002,39.9,30.0,987.1,-24.42,-7.83,27.14,411165,149871181
18:10:57,1.33,2896,0.29,-3.06,6782.16,5.394,-130.735,39.7,30.0,987.1,-24.52,-7.7,27.4,411161,149871182
18:10:58,1.58,2898,0.24,-2.88,6782.16,5.445,-130.69799999999998,39.6,30.0,987.1,-24.08,-7.97,27.62,411157,149871182
18:10:59,1.8,2900,0.17,-2.72,6782.15,5.496,-130.662,39.8,29.9,987.1,-24.05,-8.4,27.83,411153,149871183
18:11:00,2.0,2902,0.06,-2.6,6782.14,5.597,-130.589,39.8,29.9,987.1,-24.07,-8.11,27.41,411145,149871184
18:11:01,2.16,2904,-0.06,-2.5,6782.14,5.648,-130.553,39.6,30.0,987.1,-23.99,-8.07,27.56,411141,149871185
18:11:02,2.32,2906,-0.19,-2.42,6782.14,5.6979999999999995,-130.517,39.7,30.1,987.1,-24.02,-7.98,27.05,411137,149871185
18:11:03,2.47,2908,-0.32,-2.36,6782.13,5.749,-130.48,39.2,30.0,987.1,-23.69,-8.03,27.05,411133,149871186
18:11:04,2.6,2910,-0.45,-2.33,6782.13,5.7989999999999995,-130.444,39.6,30.0,987.1,-24.06,-7.82,26.67,411129,149871204
18:11:05,2.74,2912,-0.58,-2.31,6782.12,5.85,-130.408,39.9,30.0,987.1,-24.17,-7.92,26.85,411125,149871205
18:11:07,2.89,2914,-0.71,-2.32,6782.12,5.9,-130.371,39.6,30.0,987.1,-24.12,-8.14,26.98,411122,149871205
18:11:08,-2.96,2916,-0.99,-2.46,6782.12,5.9510000000000005,-130.335,39.8,30.0,987.1,-23.96,-7.93,26.95,411118,149871206
18:11:09,-2.23,2918,-1.17,-2.94,6782.11,6.001,-130.298,39.7,30.0,987.1,-23.86,-8.02,26.99,411114,149871207
18:11:10,-1.34,2920,-1.12,2.69,6782.11,6.0520000000000005,-130.262,40.1,30.0,987.1,-23.68,-7.95,27.12,411110,149871207
18:11:11,-0.79,2922,-0.92,2.37,6782.1,6.153,-130.189,40.1,30.0,987.1,-23.79,-7.93,27.17,411103,149871209
18:11:12,-0.46,2924,-0.68,2.28,6782.1,6.204,-130.153,39.9,29.9,987.1,-23.61,-7.83,27.17,411099,149871209
18:11:13,-0.21,2926,-0.44,2.29,6782.1,6.254,-130.116,39.5,30.0,987.1,-23.61,-7.99,27.1,411096,149871210
18:11:14,0.03,2928,-0.22,2.36,6782.09,6.305,-130.08,39.6,30.1,987.1,-23.68,-8.11,27.46,411092,149871211
18:11:15,0.25,2930,-0.05,2.47,6782.09,6.355,-130.04399999999998,39.9,30.0,987.1,-23.87,-8.13,27.32,411089,149871211
18:11:17,0.49,2932,0.11,2.61,6782.08,6.406000000000001,-130.007,39.7,30.0,987.1,-23.96,-8.47,27.17,411085,149871212
18:11:18,0.74,2934,0.22,2.78,6782.08,6.456,-129.971,39.6,30.0,987.1,-23.72,-8.36,27.1,411081,149871213
18:11:19,1.0,2936,0.29,2.97,6782.08,6.507000000000001,-129.934,39.9,30.0,987.1,-23.84,-8.46,27.46,411078,149871213
18:11:20,1.26,2938,0.3,-3.11,6782.08,6.558,-129.898,39.5,30.0,987.1,-23.73,-8.39,27.91,411075,149871214
18:11:21,1.52,2940,0.27,-2.93,6782.07,6.608,-129.861,39.5,30.0,987.1,-23.8,-8.43,27.83,411071,149871215
18:11:22,1.74,2942,0.2,-2.76,6782.06,6.709,-129.78799999999998,40.2,29.9,987.1,-23.75,-8.42,28.07,411064,149871216
18:11:23,1.94,2944,0.1,-2.63,6782.06,6.76,-129.752,39.9,30.1,987.1,-23.62,-8.65,28.35,411061,149871217
18:11:24,2.13,2946,-0.02,-2.53,6782.06,6.81,-129.715,39.9,30.0,987.1,-23.45,-9.03,28.12,411058,149871217
18:11:25,2.29,2948,-0.14,-2.44,6782.05,6.861000000000001,-129.679,39.8,29.9,987.1,-23.44,-8.77,28.03,411054,149871218
18:11:26,2.44,2950,-0.28,-2.39,6782.05,6.9110000000000005,-129.642,39.8,30.0,987.1,-23.03,-8.85,27.81,411051,149871219
18:11:28,2.59,2952,-0.41,-2.35,6782.05,6.962000000000001,-129.606,39.9,30.0,987.1,-23.1,-8.94,27.72,411048,149871220
18:11:29,2.73,2954,-0.54,-2.33,6782.04,7.0120000000000005,-129.569,39.8,30.0,987.1,-23.14,-8.94,27.55,411045,149871220
18:11:30,2.88,2956,-0.67,-2.34,6782.04,7.063,-129.533,39.6,30.0,987.1,-23.32,-9.16,27.33,411041,149871221
18:11:31,-3.0,2958,-0.96,-2.47,6782.04,7.1129999999999995,-129.496,39.7,30.0,987.1,-23.46,-9.41,27.19,411038,149871222
18:11:32,-2.31,2960,-1.15,-2.9,6782.03,7.2139999999999995,-129.423,39.6,30.0,987.1,-23.59,-9.4,27.27,411032,149871223
18:11:33,-1.49,2962,-1.14,2.71,6782.03,7.265,-129.386,40.3,29.9,987.1,-23.46,-9.33,27.37,411029,149871224
18:11:34,-0.87,2964,-0.96,2.33,6782.03,7.315,-129.349,39.5,30.0,987.1,-23.33,-9.21,27.46,411026,149871225
18:11:35,-0.51,2966,-0.72,2.21,6782.02,7.3660000000000005,-129.313,39.7,30.0,987.1,-23.03,-9.04,27.94,411023,149871226
18:11:36,-0.24,2968,-0.47,2.21,6782.02,7.416,-129.276,39.7,30.0,987.1,-23.06,-9.1,27.9,411020,149871226
18:11:37,-0.01,2970,-0.25,2.27,6782.02,7.4670000000000005,-129.24,39.7,29.9,987.1,-23.31,-9.09,27.76,411017,149871227
18:11:39,0.21,2972,-0.05,2.37,6782.01,7.517,-129.203,39.9,30.0,987.1,-23.51,-9.04,27.92,411014,149871228
18:11:40,0.45,2974,0.11,2.51,6782.01,7.568,-129.166,40.0,30.0,987.1,-23.62,-9.04,27.77,411011,149871229
18:11:41,0.7,2976,0.24,2.68,6782.01,7.617999999999999,-129.13,39.7,29.9,987.1,-23.74,-9.62,27.7,411008,149871229
18:11:42,0.96,2978,0.31,2.87,6782.0,7.667999999999999,-129.093,40.1,29.9,987.1,-23.55,-9.72,27.49,411005,149871248
18:11:43,1.23,2980,0.33,3.07,6782.0,7.769,-129.02,39.7,30.0,987.1,-23.53,-9.51,27.56,410999,149871250
18:11:44,1.49,2982,0.3,-3.02,6782.0,7.82,-128.983,39.9,29.9,987.1,-23.5,-9.64,27.65,410996,149871251
18:11:45,1.72,2984,0.23,-2.86,6781.99,7.87,-128.946,39.7,30.0,987.1,-23.56,-9.35,27.55,410994,149871251
18:11:46,1.93,2986,0.13,-2.72,6781.99,7.921,-128.909,39.9,30.0,987.1,-23.7,-9.23,27.45,410991,149871252
18:11:47,2.11,2988,0.01,-2.61,6781.99,7.971,-128.873,39.6,30.1,987.1,-23.83,-9.34,27.64,410988,149871253
18:11:49,2.28,2990,-0.11,-2.54,6781.98,8.022,-128.836,39.6,30.1,987.1,-23.76,-9.45,28.33,410985,149871254
18:11:50,2.43,2992,-0.25,-2.47,6781.98,8.072000000000001,-128.799,39.4,29.8,987.1,-23.67,-9.41,28.46,410983,149871255
18:11:51,2.57,2994,-0.38,-2.44,6781.98,8.123,-128.762,39.7,30.0,987.1,-23.68,-9.29,28.63,410980,149871256
18:11:52,2.71,2996,-0.52,-2.42,6781.98,8.173,-128.726,39.5,29.9,987.1,-23.74,-9.48,28.92,410978,149871256
18:11:53,2.85,2998,-0.64,-2.42,6781.98,8.222999999999999,-128.689,40.0,30.1,987.1,-23.76,-9.46,28.44,410975,149871257
18:11:54,3.0,3000,-0.77,-2.44,6781.97,8.324,-128.615,39.9,30.0,987.1,-23.49,-9.41,28.46,410970,149871259
18:11:55,-2.8,3002,-1.03,-2.65,6781.97,8.374,-128.579,39.8,30.0,987.1,-23.65,-9.56,28.57,410967,149871260
18:11:56,-2.09,3004,-1.17,3.08,6781.96,8.425,-128.542,39.6,30.0,987.1,-23.39,-9.81,28.48,410965,149871261
18:11:57,-1.24,3006,-1.09,2.47,6781.96,8.475,-128.505,39.8,30.0,987.1,-23.35,-10.01,28.39,410962,149871262
18:11:58,-0.74,3008,-0.88,2.2,6781.96,8.526,-128.468,39.8,30.0,987.2,-23.33,-10.13,28.51,410960,149871262
18:12:00,-0.42,3010,-0.63,2.13,6781.96,8.576,-128.431,39.5,30.0,987.1,-23.45,-10.1,28.72,410957,149871263
18:12:01,-0.25,3012,-0.39,2.14,6781.96,8.626,-128.394,39.6,29.8,987.1,-23.31,-10.23,28.54,410955,149871264
18:12:02,-0.01,3014,-0.17,2.2,6781.95,8.677,-128.357,39.7,30.0,987.1,-23.29,-10.06,28.73,410953,149871265
18:12:03,0.22,3016,0.02,2.3,6781.95,8.727,-128.321,39.5,30.1,987.1,-23.33,-10.06,28.67,410950,149871266
18:12:04,0.47,3018,0.18,2.45,6781.95,8.777999999999999,-128.284,39.9,30.0,987.1,-23.37,-10.04,28.54,410948,149871267
18:12:05,0.73,3020,0.3,2.62,6781.94,8.878,-128.21,39.7,30.0,987.2,-23.33,-10.27,28.76,410943,149871269
18:12:06,1.0,3022,0.36,2.81,6781.94,8.929,-128.173,39.8,29.9,987.1,-23.58,-10.49,28.87,410941,149871270
18:12:07,1.28,3024,0.36,3.01,6781.94,8.979,-128.136,39.8,29.9,987.1,-23.51,-10.76,28.47,410939,149871271
18:12:08,1.54,3026,0.32,-3.08,6781.94,9.029,-128.099,39.8,30.0,987.1,-23.1,-10.39,28.56,410937,149871272
18:12:09,1.85,3028,0.23,-2.92,6781.94,9.08,-128.062,39.5,29.9,987.1,-23.14,-10.06,28.35,410935,149871272
18:12:11,2.04,3030,0.12,-2.8,6781.93,9.13,-128.025,39.6,30.0,987.1,-23.12,-10.15,28.44,410932,149871273
18:12:12,2.22,3032,-0.01,-2.71,6781.93,9.18,-127.988,39.8,30.0,987.1,-23.38,-10.21,28.42,410930,149871274
18:12:13,2.37,3034,-0.15,-2.64,6781.93,9.231,-127.95100000000001,39.7,29.9,987.1,-23.54,-10.29,28.39,410928,149871275
18:12:14,2.52,3036,-0.29,-2.59,6781.93,9.281,-127.914,39.6,30.0,987.1,-23.35,-10.44,28.41,410926,149871276
18:12:15,2.65,3038,-0.43,-2.56,6781.92,9.382,-127.84,39.5,30.0,987.1,-23.78,-10.42,28.27,410922,149871278
18:12:16,2.8,3040,-0.57,-2.56,6781.92,9.432,-127.803,39.5,30.0,987.1,-23.34,-10.55,28.32,410920,149871279
18:12:17,2.94,3042,-0.7,-2.57,6781.92,9.482000000000001,-127.766,39.6,30.0,987.1,-23.13,-10.85,28.36,410918,149871280
18:12:18,-2.89,3044,-0.97,-2.74,6781.92,9.532,-127.729,39.5,30.1,987.1,-23.12,-10.86,28.38,410916,149871299
18:12:19,-2.18,3046,-1.12,3.07,6781.91,9.583,-127.69200000000001,39.5,30.0,987.1,-23.1,-10.7,28.48,410914,149871300
18:12:20,-1.32,3048,-1.1,2.42,6781.91,9.633,-127.654,39.6,30.0,987.1,-23.2,-10.81,28.54,410912,149871301
18:12:22,-0.79,3050,-0.89,2.13,6781.91,9.683,-127.617,39.6,30.0,987.1,-23.03,-10.76,28.73,410911,149871302
18:12:23,-0.47,3052,-0.65,2.06,6781.91,9.734,-127.58,40.0,30.0,987.1,-23.15,-11.03,28.85,410909,149871303
18:12:24,-0.21,3054,-0.41,2.07,6781.91,9.783999999999999,-127.54299999999999,39.7,30.0,987.1,-23.11,-10.84,29.26,410907,149871304
18:12:25,0.02,3056,-0.19,2.14,6781.9,9.834,-127.506,39.9,30.1,987.1,-22.86,-10.77,29.35,410905,149871305
18:12:26,0.25,3058,0.01,2.25,6781.9,9.935,-127.432,39.6,29.9,987.1,-22.75,-10.76,28.98,410902,149871307
18:12:27,0.49,3060,0.16,2.4,6781.9,9.985,-127.39399999999999,39.9,30.1,987.1,-22.7,-10.76,28.79,410900,149871308
18:12:28,0.75,3062,0.27,2.57,6781.9,10.035,-127.35700000000001,39.8,30.1,987.1,-22.69,-11.09,28.91,410898,149871309
18:12:29,1.03,3064,0.33,2.77,6781.9,10.086,-127.32,39.8,29.9,987.1,-22.46,-11.32,28.62,410897,149871310
18:12:30,1.3,3066,0.34,2.97,6781.9,10.136000000000001,-127.28299999999999,39.8,30.0,987.1,-22.58,-11.37,28.11,410895,149871311
18:12:32,1.55,3068,0.29,-3.13,6781.89,10.186,-127.24600000000001,39.6,30.0,987.1,-22.85,-11.43,28.19,410893,149871312
18:12:33,1.78,3070,0.21,-2.96,6781.89,10.236,-127.208,39.8,29.9,987.1,-22.72,-11.29,28.22,410892,149871313
18:12:34,1.97,3072,0.11,-2.83,6781.89,10.286,-127.171,39.5,30.0,987.1,-22.86,-11.4,28.22,410890,149871314
18:12:35,2.15,3074,-0.01,-2.73,6781.89,10.337,-127.134,39.9,30.0,987.1,-23.08,-11.24,28.04,410889,149871315
18:12:36,2.31,3076,-0.15,-2.65,6781.89,10.387,-127.096,39.7,30.0,987.1,-22.81,-11.04,27.85,410887,149871317
18:12:37,2.46,3078,-0.29,-2.59,6781.88,10.487,-127.022,39.8,29.8,987.1,-22.66,-11.08,28.13,410884,149871319
18:12:38,2.51,3080,-0.43,-2.54,6781.88,10.538,-126.984,40.3,30.0,987.1,-22.68,-11.11,28.33,410883,149871320
18:12:39,2.64,3082,-0.56,-2.51,6781.88,10.588,-126.947,39.8,30.0,987.1,-22.76,-11.36,28.76,410882,149871321
18:12:40,2.78,3084,-0.69,-2.49,6781.88,10.638,-126.91,39.6,30.0,987.1,-22.48,-11.57,29.35,410880,149871322
18:12:41,2.91,3086,-0.82,-2.49,6781.88,10.687999999999999,-126.87200000000001,39.7,29.9,987.1,-22.45,-11.34,29.31,410879,149871323
18:12:43,-2.9,3088,-1.09,-2.68,6781.88,10.738,-126.835,39.9,30.0,987.1,-22.53,-11.42,29.04,410877,149871324
18:12:44,-2.03,3090,-1.23,2.98,6781.88,10.788,-126.79799999999999,39.7,30.0,987.1,-22.39,-11.68,28.81,410876,149871325
18:12:45,-1.12,3092,-1.12,2.32,6781.88,10.839,-126.76,39.8,29.9,987.1,-22.35,-12.04,29.02,410875,149871326
18:12:46,-0.64,3094,-0.9,2.09,6781.87,10.889000000000001,-126.723,40.1,29.9,987.1,-22.55,-12.02,28.88,410874,149871328
18:12:47,-0.35,3096,-0.65,2.04,6781.87,10.939,-126.685,39.9,30.0,987.1,-22.62,-12.15,28.84,410872,149871329
18:12:48,-0.11,3098,-0.41,2.08,6781.87,11.039000000000001,-126.61,39.6,30.0,987.1,-22.21,-11.9,29.01,410870,149871331
18:12:49,0.11,3100,-0.2,2.17,6781.87,11.089,-126.573,40.2,30.0,987.1,-22.24,-11.84,29.11,410869,149871332
18:12:50,0.33,3102,-0.02,2.3,6781.87,11.139000000000001,-126.535,40.3,30.0,987.1,-22.32,-11.83,29.1,410868,149871333
18:12:51,0.56,3104,0.13,2.45,6781.87,11.189,-126.49799999999999,39.9,29.9,987.1,-22.49,-11.93,29.04,410867,149871334
18:12:52,0.82,3106,0.23,2.63,6781.87,11.24,-126.46,39.6,30.0,987.1,-22.78,-11.95,29.02,410866,149871335
18:12:54,1.07,3108,0.28,2.83,6781.86,11.29,-126.42299999999999,39.7,29.9,987.1,-22.77,-12.16,29.04,410865,149871337
18:12:55,1.33,3110,0.28,3.02,6781.86,11.34,-126.385,39.5,30.0,987.1,-22.8,-12.38,29.48,410864,149871338
18:12:56,1.57,3112,0.24,-3.08,6781.86,11.39,-126.348,39.6,30.0,987.1,-22.93,-12.33,29.72,410863,149871357
18:12:57,1.79,3114,0.16,-2.93,6781.86,11.44,-126.31,39.5,30.0,987.1,-22.6,-12.34,28.64,410862,149871358
18:12:58,1.98,3116,0.05,-2.8,6781.86,11.54,-126.235,39.9,30.0,987.1,-22.75,-12.64,29.02,410860,149871360
18:12:59,2.15,3118,-0.07,-2.69,6781.86,11.59,-126.197,39.9,29.9,987.1,-22.8,-12.74,29.13,410859,149871362
18:13:00,2.31,3120,-0.2,-2.61,6781.86,11.640999999999998,-126.15899999999999,39.5,29.9,987.1,-22.61,-12.61,29.17,410858,149871363
18:13:01,2.46,3122,-0.33,-2.56,6781.86,11.690999999999999,-126.12200000000001,39.7,30.0,987.1,-22.55,-12.77,29.16,410857,149871364
18:13:02,2.6,3124,-0.47,-2.52,6781.86,11.741,-126.084,39.4,30.0,987.2,-22.11,-12.6,29.14,410856,149871365
18:13:03,2.73,3126,-0.6,-2.5,6781.86,11.790999999999999,-126.046,39.7,29.9,987.2,-22.07,-12.74,28.82,410855,149871366
18:13:05,2.87,3128,-0.73,-2.51,6781.86,11.841,-126.009,40.0,30.0,987.2,-22.14,-12.72,28.81,410855,149871368
18:13:06,3.03,3130,-0.85,-2.53,6781.85,11.890999999999998,-125.971,39.8,30.0,987.1,-22.49,-12.73,28.3,410854,149871369
18:13:07,-2.72,3132,-1.1,-2.79,6781.85,11.940999999999999,-125.93299999999999,39.5,29.9,987.1,-22.64,-12.47,28.69,410853,149871370
18:13:08,-1.82,3134,-1.19,2.84,6781.85,11.991,-125.895,39.7,30.0,987.1,-22.45,-12.7,28.8,410852,149871371
18:13:09,-1.04,3136,-1.06,2.3,6781.85,12.091,-125.82,39.8,30.0,987.1,-22.48,-12.72,28.97,410851,149871374
18:13:10,-0.62,3138,-0.83,2.11,6781.85,12.140999999999998,-125.78200000000001,39.7,30.0,987.1,-22.49,-12.7,29.12,410850,149871375
18:13:11,-0.33,3140,-0.58,2.08,6781.85,12.190999999999999,-125.744,39.7,30.0,987.1,-22.31,-13.0,29.06,410850,149871376
18:13:12,-0.02,3142,-0.35,2.13,6781.85,12.241,-125.706,39.4,30.0,987.1,-22.35,-13.13,29.9,410849,149871377
18:13:13,0.2,3144,-0.15,2.23,6781.85,12.290999999999999,-125.669,39.6,30.0,987.1,-21.99,-13.11,29.75,410849,149871379
18:13:15,0.42,3146,0.02,2.36,6781.85,12.341,-125.631,39.4,30.0,987.1,-22.02,-13.29,29.26,410848,149871380
18:13:16,0.66,3148,0.15,2.53,6781.85,12.390999999999998,-125.59299999999999,39.9,29.9,987.1,-22.33,-13.33,29.47,410848,149871381
18:13:17,0.91,3150,0.23,2.71,6781.85,12.440999999999999,-125.555,39.7,30.0,987.1,-22.28,-13.36,29.19,410847,149871383
18:13:18,1.16,3152,0.27,2.91,6781.85,12.491,-125.51700000000001,39.9,30.0,987.1,-22.03,-13.45,29.63,410847,149871384
18:13:19,1.41,3154,0.25,3.1,6781.85,12.540999999999999,-125.479,39.6,30.0,987.1,-22.2,-13.95,29.62,410846,149871385
18:13:20,1.64,3156,0.2,-3.02,6781.84,12.640999999999998,-125.40299999999999,39.6,29.9,987.1,-22.47,-13.72,29.66,410845,149871388
18:13:21,1.85,3158,0.11,-2.87,6781.84,12.690999999999999,-125.365,39.8,29.9,987.1,-22.53,-13.66,29.57,410845,149871389
18:13:22,2.04,3160,0.01,-2.75,6781.84,12.741,-125.32700000000001,39.9,30.0,987.1,-22.14,-13.86,29.55,410845,149871390
18:13:23,2.2,3162,-0.11,-2.65,6781.84,12.790999999999999,-125.289,39.9,29.9,987.1,-22.17,-14.22,29.51,410844,149871392
18:13:24,2.35,3164,-0.24,-2.58,6781.84,12.841,-125.251,39.6,29.9,987.1,-22.21,-14.0,29.85,410844,149871393
18:13:26,2.5,3166,-0.37,-2.53,6781.84,12.89,-125.213,39.7,30.0,987.1,-22.21,-13.92,29.96,410844,149871394
18:13:27,2.64,3168,-0.5,-2.49,6781.84,12.94,-125.175,39.6,29.9,987.1,-22.31,-14.02,30.04,410844,149871396
18:13:28,2.78,3170,-0.64,-2.49,6781.84,12.99,-125.137,39.6,29.9,987.1,-22.17,-14.08,30.23,410843,149871397
18:13:29,2.93,3172,-0.76,-2.5,6781.84,13.04,-125.09899999999999,39.5,30.0,987.1,-22.03,-13.78,30.05,410843,149871398
18:13:30,-2.9,3174,-1.03,-2.68,6781.84,13.09,-125.061,39.9,29.9,987.1,-21.97,-13.77,30.02,410843,149871399
18:13:31,-2.11,3176,-1.19,3.07,6781.84,13.19,-124.984,39.4,30.0,987.1,-21.93,-13.99,29.93,410843,149871420
18:13:32,-1.21,3178,-1.11,2.41,6781.84,13.24,-124.946,39.5,30.0,987.1,-21.98,-14.16,29.71,410843,149871421
18:13:33,-0.7,3180,-0.9,2.14,6781.84,13.289000000000001,-124.90799999999999,39.6,30.0,987.1,-21.89,-14.04,29.86,410843,149871423
18:13:34,-0.39,3182,-0.65,2.08,6781.84,13.339,-124.87,39.5,30.0,987.1,-21.95,-14.38,30.17,410842,149871424
18:13:35,-0.14,3184,-0.41,2.1,6781.84,13.389000000000001,-124.831,39.8,30.0,987.1,-22.27,-14.26,30.13,410842,149871425
18:13:37,0.08,3186,-0.2,2.18,6781.84,13.439,-124.79299999999999,39.8,29.9,987.2,-22.21,-14.49,30.32,410842,149871427
18:13:38,0.38,3188,-0.02,2.3,6781.84,13.489,-124.755,39.7,30.0,987.2,-22.12,-14.27,30.08,410842,149871428
18:13:39,0.61,3190,0.12,2.47,6781.84,13.539000000000001,-124.71700000000001,39.7,30.0,987.2,-22.08,-14.46,30.15,410843,149871430
18:13:40,0.86,3192,0.21,2.65,6781.84,13.589,-124.678,39.8,30.0,987.2,-22.2,-14.34,29.72,410843,149871431
